ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
7.66694,-0.6662252352872813,1.4455812756732869,2.111806510960568,148.06675043724175,148.06675043724175
8.07594,-0.7480435386037176,1.720172759756938,2.4682162983606557,146.88987035405555,146.88987035405555
8.08794,-0.7696690933825139,1.1565158320436526,1.9261849254261665,146.35902484397133,146.35902484397133
7.68794,-0.7468993623375682,4.244311857532675,4.991211219870243,142.37766768701664,142.37766768701664
8.28494,-0.7635602617063908,-1.1751681741045545,-0.41160791239816374,-140.83569772150895,140.83569772150895
7.70694,-0.8219482887990277,3.318021620220015,4.139969909019042,140.76729833351098,140.76729833351098
6.17396,0.6668976577368808,2.012256759702526,1.3453591019656452,140.41379260484263,140.41379260484263
7.23195,1.1532202747470959,0.8313500379083273,-0.3218702368387686,-140.25557423900858,140.25557423900858
7.12195,-0.1380006097670262,0.8164551354672707,0.9544557452342969,138.90241236234093,138.90241236234093
8.83794,-0.8745777711712028,-1.3727058813549053,-0.4981281101837025,-138.83025174984368,138.83025174984368
8.11094,-0.8165188132983354,0.2748419438062447,1.0913607571045802,137.12640289466304,137.12640289466304
6.11996,0.650764633429775,1.3898693036202048,0.7391046701904298,136.477487063082,136.477487063082
7.70994,-0.759058856511103,2.822064542563097,3.5811233990741997,136.37982210644842,136.37982210644842
8.92694,-0.8725534734701518,-1.7293283422807837,-0.8567748688106319,-136.1354241823573,136.1354241823573
7.67894,-0.7046455867389816,2.2100207687315097,2.9146663554704912,135.695220886258,135.695220886258
7.69094,-0.8049671705438964,4.84287826311687,5.647845433660767,134.64842999708083,134.64842999708083
8.08494,-0.7873559451432591,1.2255792492558557,2.0129351943991147,134.61068475943884,134.61068475943884
7.70094,-0.7320048323424009,4.1144671645139,4.846471996856301,134.4322448623639,134.4322448623639
8.78694,-0.8292576648473966,-1.3080033605796115,-0.4787456957322149,-134.2231457905421,134.2231457905421
8.09794,-0.7600062671390917,0.36020340644308224,1.120209673582174,134.10300246572393,134.10300246572393
8.75294,-0.8656661462345714,-1.475172016741808,-0.6095058705072367,-132.89593158502726,132.89593158502726
7.73394,-0.696893387210659,0.5723514299549999,1.2692448171656587,132.8518757650236,132.8518757650236
7.85394,-0.630269057822572,-0.256873693116775,0.37339536470579704,132.71308510905916,132.71308510905916
7.59495,-0.6963628565678184,0.86775979943091,1.5641226559987285,131.78186049983296,131.78186049983296
7.06195,-0.457001319493171,0.572020432122976,1.029021751616147,130.65412272243375,130.65412272243375
8.02794,-0.6853287467130862,0.07729020512605823,0.7626189518391444,130.15475714679488,130.15475714679488
8.14494,-0.8060309085789785,-0.07955239801776258,0.7264785105612159,130.13456851016943,130.13456851016943
8.06094,-0.7925909625197204,1.6881739041263206,2.480764866646041,128.9462892421455,128.9462892421455
8.06494,-0.8129734525791206,1.642222770315409,2.4551962228945294,128.7357934003025,128.7357934003025
