ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
5.59496,1.9118739314746316,-0.36557470564002953,-2.277448637114661,-10.45248195071405,10.45248195071405
5.64396,0.22911826093156884,-0.37349691325552803,-0.6026151741870969,-10.4425869225342,10.4425869225342
6.29095,1.528515827894867,-0.26934922080030266,-1.7978650486951695,-10.437678800475114,10.437678800475114
6.28995,1.5199029509083597,-0.2678673214911354,-1.787770272399495,-10.42055394945635,10.42055394945635
5.64296,0.2330245865645537,-0.36410465897958155,-0.5971292455441353,-10.356015395211351,10.356015395211351
6.26896,1.2073254429343374,-0.31199422949426453,-1.519319672428602,-10.35321144069597,10.35321144069597
6.29495,1.7898694681318101,-0.2462443695399845,-2.0361138376717944,-10.346553463205657,10.346553463205657
6.35295,3.5649751791206583,-0.19356942292033624,-3.7585446020409945,-10.338231999940463,10.338231999940463
6.42895,2.1966329011403722,-0.27840899644762407,-2.4750418975879964,-10.320843356755521,10.320843356755521
5.60996,1.2211512971941305,-0.3753205341711983,-1.5964718313653288,-10.278505570433028,10.278505570433028
5.60196,1.6182412137571949,-0.35872647907629124,-1.976967692833486,-10.17948352700054,10.17948352700054
6.27696,1.3336673607280356,-0.3170557991810118,-1.6507231599090475,-10.160026730915684,10.160026730915684
6.34595,3.387928239331189,-0.18248441081313568,-3.5704126501443247,-10.152393732065153,10.152393732065153
5.60296,1.5600909442107458,-0.3667004296582311,-1.9267913738689768,-10.119089522210048,10.119089522210048
6.34695,3.412257499899551,-0.18625696805838304,-3.598514467957934,-10.059354259216848,10.059354259216848
6.24896,1.3321692844275295,-0.2831044646315597,-1.6152737490590892,-10.056155571391105,10.056155571391105
5.61296,1.0800281087644168,-0.36946484960989767,-1.4494929583743144,-10.05261368828078,10.05261368828078
8.39094,0.4759853061571956,-0.3330568889972009,-0.8090421951543965,-10.045736008265521,10.045736008265521
5.52996,2.2617663123119227,-0.3662942620889748,-2.6280605744008976,-9.973361176433457,9.973361176433457
5.58896,2.193945237733329,-0.3634442237011318,-2.5573894614344606,-9.925893673429336,9.925893673429336
5.57396,3.1928663483382818,-0.3642853034162588,-3.5571516517545407,-9.898791084037025,9.898791084037025
5.61996,0.8777956379528,-0.35784638044510086,-1.2356420183979009,-9.869795618804275,9.869795618804275
6.34495,3.318427651431365,-0.19466897878939599,-3.513096630220761,-9.85947014775011,9.85947014775011
6.42995,2.1495158170287927,-0.28313531176358425,-2.432651128792377,-9.818892216449857,9.818892216449857
6.34995,3.4250864116689526,-0.18445471542259817,-3.6095411270915507,-9.813551385682663,9.813551385682663
6.43095,2.124213485598897,-0.2796265738700976,-2.403840059468995,-9.78735789123424,9.78735789123424
6.24996,1.3190539530883534,-0.2891189172865254,-1.6081728703748788,-9.70719252518128,9.70719252518128
6.34395,3.3971947595996776,-0.19962334606695528,-3.596818105666633,-9.694614630887807,9.694614630887807
5.58796,2.221645760570909,-0.3672769436186121,-2.588922704189521,-9.664128616450864,9.664128616450864
6.29595,1.7776764405968253,-0.24800756797024123,-2.0256840085670667,-9.656789726733866,9.656789726733866
6.26796,1.2053415638987452,-0.31331912548115387,-1.518660689379899,-9.656608686198922,9.656608686198922
5.51896,1.5627847833753163,-0.3702867155202605,-1.9330714988955768,-9.656215903358847,9.656215903358847
6.34095,3.2281771983197265,-0.18852992280177794,-3.4167071211215045,-9.648394866158682,9.648394866158682
6.24796,1.2925661415214926,-0.28387222138018176,-1.5764383629016745,-9.632669245427842,9.632669245427842
5.52396,1.8358266899959816,-0.36760651188421734,-2.203433201880199,-9.547439234888389,9.547439234888389
8.50894,-0.9342382959574508,-0.36786452872075914,0.5663737672366916,9.474372303173844,9.474372303173844
