SampleId,Modality,ActualClass,Year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
27,308 nm,G6,1394,-16.618873348693565,-17.083900345167006,-19.071956371963203,-25.32723450221056,3.5542350704083225,-8.10079468732732,-7.509528742727085,7.728932530080831,16.431195665975046,17.47474743547898
28,308 nm,G6,1394,-18.2262534726705,-20.87639068482348,-22.503998169830933,-21.29385049335168,7.276902149061986,-1.6503867023608654,-3.8844842021411923,5.031040694046098,-0.6392207382107906,-16.819389353374028
30,308 nm,G6,1404,17.057070954885827,-4.162753499778208,4.796746707450915,3.758671249788603,-6.418432163899605,6.593001839155472,-3.4675810626069015,8.035750916894601,0.36413811070018265,-0.5820461889240577
31,308 nm,G6,1404,16.8765154086024,10.266420387641237,-5.124470212035392,1.0684812744438292,-3.165443516938036,6.051607969806051,-3.1043722396105116,6.088901888501221,0.3041204911963088,-0.40854375537425636
32,308 nm,G6,1404,11.326232882696578,-19.93782713632612,12.783926887026341,3.5206406468814504,-7.462329562777784,1.8764390983586017,0.9282383993506298,0.8583757608379999,0.1895101831706413,0.2859374603428286
33,308 nm,G6,1404,17.363344741323772,-11.433160178487997,9.830356700530686,3.876563200444584,0.8165093359556342,1.5918956879385509,-2.421880846943214,4.988718146148093,-0.8253818453496683,-0.40365718771246584
34,308 nm,G7,1394,-28.48096954831066,8.580726859822075,4.110618992943272,14.777350809415895,-3.567992382080911,-6.703271531176277,-6.711209813327359,0.9746631933619689,7.0548245974744,-3.7122762143764034
36,308 nm,G7,1394,-34.49164094723753,10.98524579205151,13.228578689453805,2.0787481596222177,-0.192786806650901,-4.384862599583774,-5.038776699407501,1.2799057272645418,5.5440809255107695,-6.79264170069065
37,308 nm,G8,1394,-34.51426168674676,12.808680326272523,17.079307920697694,-5.038496563344123,0.16182730097584705,-0.4662043412164928,-2.2465465181473894,0.31205247268109926,0.7314641739800813,-2.5686891220249675
38,308 nm,G8,1404,5.758647142373235,-19.59110362315182,5.100637651372493,-2.952209591696916,-21.523694215281886,-0.6734239765461073,5.348461462247764,-10.400800756031089,5.612712316778966,-0.2547602902022294
39,308 nm,G9,1394,-28.235306711887247,9.387775231023904,20.696684003491868,-20.033712760509967,1.5692937830608398,12.44818613719376,-2.349479173285812,-4.837828042242132,-7.224879736350633,4.420696365952169
40,308 nm,G9,1394,-28.23530671189056,9.387775231029323,20.696684003503293,-20.033712760514437,1.569293783061539,12.448186137201516,-2.3494791733152005,-4.83782804225431,-7.224879736341303,4.420696365941103
41,308 nm,G10,1404,18.504269553424436,7.609559043511769,-0.7006707139320645,-0.3967879603349119,7.113246532171038,-2.7248609331907656,-0.5106040224720828,-1.5846770851561245,-0.040839457662229316,-0.23754843142550527
42,308 nm,G10,1404,17.464967613972842,11.160874848965028,-4.30901240150438,0.3372068299752743,-2.4765351723937266,3.166394865486938,-1.3534115891661964,2.3504293030412344,0.8492169507451839,-0.5549902609098993
43,308 nm,G11,1404,18.45211337231283,-6.64922055666358,8.80203186624756,2.139604761867282,11.256432045296762,-3.5728407893748657,-0.6274815930648014,1.7070680347651148,-1.3717120761605377,0.33079979814756144
44,308 nm,G11,1404,19.624449130153806,-4.644092978664851,7.220953854461118,2.674628820289677,5.352311791893328,-0.3117751343854343,-2.0807559534418365,4.327957662472064,-0.4291610051663078,-0.13822571972789005
1,440 nm,G1,1394,-28.403042559168934,0.37570480069106416,-5.378995368032824,-22.86625530803019,-4.540230570706559,0.3948690665637588,7.371772085211926,-0.10309653949689389,0.01675337029168359,-1.4170827497903682
3,440 nm,G1,1404,12.508507476125244,30.843663518436966,-11.901236742217092,4.219952373771495,-5.47690620560551,-6.205199388880001,-0.060633006204835714,-3.702051057945863,0.3385125244896258,0.9562059108973616
4,440 nm,G2,1394,-34.27661768513131,-1.3052067413044959,2.9668568325342948,4.038339717166987,0.5829688736389167,-0.112078614432909,1.0363188075596441,0.03943615427371849,1.3139789867979574,0.3430166423506055
5,440 nm,G2,1404,24.613245432323296,1.740093729482614,7.892467392485457,-2.110574312384469,2.896762776785408,0.036593010391389735,-0.28074609787638727,1.6540362270907634,0.35521793541187285,0.9132795288162943
6,440 nm,G2,1404,24.02150173598779,-7.985709473071118,7.1576625117706065,-2.409456222278414,4.72819333394064,0.2650188485883624,-0.09742174900795607,-4.751205422627053,-0.03511430810128236,-1.2560117962427237
7,440 nm,G2,1404,23.90346598380235,-7.316917940604536,7.696614898557441,-2.7239467994209394,4.699651949157355,1.4361629699423406,-0.19216306380049913,-4.915240945712541,-0.02180033391473433,-1.5857571177869911
8,440 nm,G2,1404,24.289852803549056,-0.3603271773243203,9.720513674868519,-2.4589717727530043,3.5336227731670893,1.8587181574454554,0.09119970679416128,0.8869229383421181,0.16502643517746005,2.7816860290723002
9,440 nm,G3,1394,-33.246162071206314,-1.775023999277823,3.8150944243868663,12.565209971938573,3.063495898629514,0.1473876117070628,-1.8954099201197288,0.10043094386645311,1.7953952003567926,-1.1485162295475535
10,440 nm,G3,1394,-33.13111923064906,-1.782159169341573,3.9387186043252465,13.131826113033872,3.277489073467311,0.17669244073505747,1.6507537995113624,-0.14978731590248553,-1.4063553194311516,-0.6603163660161725
11,440 nm,G3,1404,21.96702746858655,14.778554853414,9.550914862813991,-1.3396037842129276,0.011596695786734555,5.584279737433583,-0.02060248320694013,1.6691788603490532,-0.503657955733866,-2.490182121705132
12,440 nm,G3,1404,17.310548003705538,-23.077769373068918,-14.646871833169401,4.168239086997864,-6.966059661323239,-3.8857350373328674,0.31522115518159505,4.39579805101438,-0.8960082530416259,-4.836045900249335
13,440 nm,G4,1394,-34.531214559836556,-1.7017091552891797,3.1941115216560068,4.839833023222335,0.6584480299987746,-0.42536383126103094,-1.8704423609155536,-0.16446030635724573,-2.830853998467644,-0.48563775781800816
14,440 nm,G4,1404,16.748453641545595,27.715687768283193,-2.3255505497014313,2.8839476090281018,-6.794668407973383,-1.2174656477991386,0.13247530599674617,1.0886927361357543,-0.05291797723090191,0.6349378817887751
15,440 nm,G4,1404,13.353244717807017,30.424240774966552,-10.46649312390735,3.966662663170138,-5.524927856824541,-5.548791956341631,-0.1394626926535604,-3.3448754160074032,0.22291181355140519,0.6993364459553619
16,440 nm,G4,1404,15.506336664041163,29.092669169396768,-4.3565437450381665,3.2722044838757816,-6.955611962836709,-3.1021593253605197,0.20439649537113214,0.14458056242706033,0.14718746132875868,-0.24254012544400064
17,440 nm,G4,1404,24.37848676111344,-7.086755677453239,6.987178688761925,-2.103944628648093,3.8162664709074714,-1.3964606346333905,-0.012820345538293402,0.035743375879092085,0.09852682299992425,2.445701332256705
18,440 nm,G4,1404,19.31783227776104,-18.2526699145236,-11.247386473770224,3.703514044562848,-8.508314175449165,10.220794286910111,-0.8888922505882029,-0.9055037257841309,0.6657350375413853,3.849095615407867
19,440 nm,G4,1404,23.711710213690537,6.726954458348379,10.055161931174352,-1.931149810147917,1.908941646107916,4.1575243229561405,-0.06668327579059359,-0.6801483933858495,-0.382134506498331,-1.3251896752672505
20,440 nm,G5,1394,-34.50625192273788,-1.8811399624126923,3.0716704748384163,2.807402567100705,-0.6055683177253335,-0.5215729717084817,-3.6722925237336685,-0.29749652203109056,-6.452022059239698,1.2313100728684263
21,440 nm,G5,1404,-0.4056119201406483,15.970637346150216,-32.12752310322507,-4.406840425671605,26.631729248711498,4.064373660309953,-1.0121925742551483,1.4675321412774884,-0.4675385462799353,-0.025282999448534314
22,440 nm,G5,1404,20.014160779359102,21.16370910185127,5.738576815302344,0.30036755261560844,-3.0343078075144096,4.885181909702466,-0.015191645693613857,1.90535993033084,-0.3655584558981792,-2.5526645387724307
23,440 nm,G5,1404,22.86906866708692,-15.809613289907544,1.4266874479340568,-1.2674617174995975,3.6670154414288803,-4.418954240348129,0.15230881940042865,-3.7711787027793293,0.00951883399563184,-0.317672240045674
24,440 nm,G6,1394,-30.947940744332833,-1.5244578838974463,3.4231148450308777,17.04717329478994,4.701772480326677,1.3396101459335077,10.174522031586232,-0.07176140457372812,1.4913684454941847,0.5295769646588162
26,440 nm,G6,1394,-32.87467201233413,-0.9585043553775298,-1.0435716642038289,-13.334983009953197,-4.142497590850059,0.04891055104033403,6.705840376833144,-0.42066569962167893,-2.6483247021438863,1.3264920971423446
27,440 nm,G6,1394,-34.64756235591022,-1.2611461656480136,1.1731127097386713,-3.620905919388329,-0.825568352459584,-0.061652889240348306,-1.3414867915790518,0.31526882711015125,3.3028554759297486,-0.04409681254125553
28,440 nm,G6,1394,-34.84178173345348,-1.4984241446420463,2.417835903801795,1.9490786921574221,0.3269917687112712,0.01994414763211224,1.6471905971904144,0.12384842944795439,-0.31064645132296975,0.9995409529687487
30,440 nm,G6,1404,23.117758404570292,-14.459145037961415,-2.1927978244068322,0.4966950883806279,-0.04282198830094246,-5.26868826143922,0.1671981166668498,3.65647208196573,0.4009155325173535,1.8000379721318074
31,440 nm,G6,1404,21.623340629723298,16.41649314578042,8.791644621088087,-0.875615470751346,-0.8634176285234004,4.368624565701466,0.17402756441029993,3.562209335531249,-0.44561688820642953,0.26665253090525726
32,440 nm,G6,1404,21.398596049032346,-19.497627528853315,-5.24756036055036,1.528741151091885,-1.7747578317885353,-3.7913405547309607,0.4880044042286471,3.274519333503709,0.1301337955594218,-0.2406180328527957
33,440 nm,G6,1404,21.361169682227914,-19.109693294675083,-4.924337064179929,1.312506265692896,-1.156742817992792,-6.2100379208527166,0.1724331326648097,3.2960501752288116,-0.20464799937944816,1.2527171806964783
34,440 nm,G7,1394,-34.39827231298222,-0.989135654515712,0.6926529757489618,-5.671130765820799,-1.4957236966178975,-0.41211185864908395,-4.12828464504262,0.23878602558132006,1.8989539916426912,-0.05326483361184725
36,440 nm,G7,1394,-34.795081548498146,-1.4372472165339338,2.1290142645655665,-0.48658003086461815,-0.637461532619692,-0.3934785177241751,-3.477623195343518,0.023448527215646518,-0.7947159827308344,0.07166020653863489
37,440 nm,G8,1394,-34.33330320960854,-1.4519699351269637,2.868120899235063,5.338618009091401,1.3686457739087425,0.005869271470758051,-1.6957833799095143,0.2293240873180729,2.5736721846031916,-0.6946593152794149
38,440 nm,G8,1404,15.54452548273399,-20.63907834538431,-17.40693164492688,5.530441905507947,-11.490923844382461,11.111137693266084,-0.6767871618783537,-2.960034521658008,-0.043996839797247084,-0.5382179528508274
39,440 nm,G9,1394,-32.995117435930105,-0.7916490660452896,-1.1162773505261763,-12.921877155932965,-3.566044609007234,-0.38284532724674086,-3.1970241140336872,0.1344443943868942,2.510834521541151,0.10520220193099686
40,440 nm,G9,1394,-34.27287512460366,-1.1545127484186757,0.7624185883733443,-6.481810784185121,-2.154109294953371,-0.5863062614643442,-5.334752117782206,0.0585385480923469,-0.1575921375689602,0.02026307223536008
41,440 nm,G10,1404,23.672118015671487,9.064752035939584,8.207683775689347,-1.863973123227462,2.011108566406725,1.5026250812219533,-0.3691479358643061,1.943012913570026,0.20321652354647013,-0.2204081082653048
42,440 nm,G10,1404,24.778566744620363,-1.2334516048058781,6.772999135341344,-1.744415602163266,2.392520015204427,-0.4498593986076494,-0.19994536639202537,2.087959204001456,0.4545383782589562,1.4062398114722026
43,440 nm,G11,1404,23.089518415438757,-15.671833428278315,1.3460925430544612,-1.1129106524744352,3.085559106020136,-4.1123867831145855,0.13842546897210098,-3.466975023672112,-0.08568283431001275,-1.1557119502426534
