Wavelength,Year,AUC_median,AUC_mean,AUC_std,AUC_min,AUC_max,AbsAUC_median,AbsAUC_mean,AbsAUC_std,AbsAUC_min,AbsAUC_max,MedianAbs_median,MedianAbs_mean,MedianAbs_std,MedianAbs_min,MedianAbs_max,MeanAbs_median,MeanAbs_mean,MeanAbs_std,MeanAbs_min,MeanAbs_max,MaxAbs_median,MaxAbs_mean,MaxAbs_std,MaxAbs_min,MaxAbs_max,StdAbs_median,StdAbs_mean,StdAbs_std,StdAbs_min,StdAbs_max,MinIntensity_median,MinIntensity_mean,MinIntensity_std,MinIntensity_min,MinIntensity_max,MaxIntensity_median,MaxIntensity_mean,MaxIntensity_std,MaxIntensity_min,MaxIntensity_max
250,1394,306278.04288281006,280763.24272045324,66003.8837598142,161649.19717350835,374767.12314938003,422021.06345499004,388140.33926869504,65271.108318653845,280119.343269055,475539.40525032,4824.5,4853.574561403509,356.26417953667345,4112.5,5438.166666666667,14068.890555555556,12939.460945419103,2175.689014482079,9338.97351851852,15852.597592592596,813967.3333333334,726440.4824561403,196994.69346524277,414465.0,971844.3333333334,59442.95735017648,54724.589290066135,13656.447092993267,33643.96516060866,74062.88400576376,-25749.0,-24728.377192982458,3444.4354791962646,-29603.666666666668,-14053.333333333334,813967.3333333334,726440.4824561403,196994.69346524277,414465.0,971844.3333333334
250,1404,0.17809305418581522,0.17724602746832863,0.017482277405794854,0.14086449444470905,0.2178518450219201,0.17993505679929017,0.17789229213418448,0.017520286714271218,0.1408721009995959,0.2178518489955588,0.0008853674,0.000884644136,0.00028422606103547355,0.00025156885000000005,0.0016265515,0.0059978772801760555,0.005929823545550435,0.0005840404174143173,0.004695753376271667,0.007262040919471489,0.3765453,0.43160268,0.15327873728710983,0.2675315,0.7670046,0.02634183118169789,0.028374892650633754,0.006575683127557407,0.020824558242680456,0.04334747722159019,-2.001971e-05,-7.75721658656e-05,0.00022892231129824378,-0.001157306,-5.960464e-08,0.3765453,0.43160268,0.15327873728710983,0.2675315,0.7670046
308,1394,256657.49307417497,271068.10976808774,79908.22485429075,145415.27330812998,460981.01550791756,310729.6638813825,341264.6553621065,69999.87262483436,237997.52376013002,516528.3379937675,4293.916666666667,4182.912037037037,470.02398811700056,2916.5,5066.166666666666,10359.231851851851,11376.976301440329,2333.3345319667114,7934.840370370371,17219.048055555555,274201.4166666666,277602.07407407404,68018.99352853373,146788.5,421523.0,27289.92333369951,26135.407633011997,4446.732642798001,17698.191338852877,35913.00085317365,-20458.5,-18256.23148148148,6760.83855749077,-29141.0,-5371.666666666667,274201.4166666666,277602.07407407404,68018.99352853373,146788.5,421523.0
308,1404,0.2779945440519019,0.29126236613384154,0.052812022455474006,0.2148039288676126,0.423934258202004,0.2782148994601863,0.29243587637192114,0.051527781732825476,0.22160719523805392,0.42407631196471357,0.0017239080000000001,0.0019780016120000002,0.0008979987078419278,0.0008560568000000001,0.005120099,0.009273846541274,0.009748139448377442,0.0017174675970016635,0.0073869339923257225,0.014136057783864465,0.5390136,0.532518152,0.10085634804423614,0.2962607,0.7339427,0.032798342187018464,0.03316101874643609,0.0038928414316714535,0.023743663674782537,0.038475981297055324,-5.692244e-05,-0.00014932396252,0.00032472411587982725,-0.001595885,-4.75347e-06,0.5390136,0.532518152,0.10085634804423614,0.2962607,0.7339427
440,1394,908730.36648441,851377.1232878176,144926.110424132,587716.4358294415,1081712.9072046902,960721.4625091451,912011.4320198527,141267.04891466873,663372.7095148984,1128523.5253002401,1615.1666666666665,1603.517543859649,235.19299859624633,1192.1666666666665,1978.1666666666665,32024.884259259263,30401.263245614038,4708.874749875674,22113.47574074074,37618.3337037037,2527594.0,2308723.789473684,342763.5162014482,1753962.3333333333,2610488.0,186962.50645242384,172000.89058610777,27666.196144074005,129881.87820233306,202850.04048228057,-40004.666666666664,-40919.28070175439,3263.582826809577,-46495.666666666664,-36468.333333333336,2527594.0,2308723.789473684,342763.5162014482,1753962.3333333333,2610488.0
440,1404,0.4791086183212324,0.4763190156913569,0.044513261972910854,0.3923583892478216,0.591912092610803,0.47939331076412417,0.4770344212390852,0.044721156998519786,0.3929803348973439,0.5938436255645347,0.0001308471,0.0001456522958,5.797359441265635e-05,8.5949895e-05,0.00035636125,0.015979804485098226,0.015901182407134926,0.0014907000575085873,0.01309937351953311,0.01979479980421011,1.932395,1.8942932,0.11129996311919124,1.534754,2.011344,0.11868546844098986,0.11563704938675219,0.010132816059376801,0.0936596064534182,0.1324034764583213,-0.0001939684,-0.0002026027556,8.172102880783318e-05,-0.0004217178,-5.502999e-05,1.932395,1.8942932,0.11129996311919124,1.534754,2.011344
