ppm,PC1_loading
6.41895,-0.02275265585573034
6.41995,-0.02294347151125388
6.42095,-0.023111750666606014
6.42195,-0.02310617210592348
6.42295,-0.02321133062319341
6.42395,-0.023415275080000145
6.42495,-0.02352084224838818
6.42595,-0.023668607657231184
6.42695,-0.023707254596553297
6.42795,-0.02370416661926747
6.42895,-0.023855017338088036
6.42995,-0.023925885579584586
6.43095,-0.023989927619124825
6.43195,-0.024060886043160562
6.43295,-0.024162018332063863
6.43395,-0.024238119670649854
6.43495,-0.024217278508888065
6.43595,-0.02420616830536892
6.43695,-0.024245168911196355
6.43795,-0.024323602102546197
6.43895,-0.02438210353027159
6.43995,-0.024416820861014276
6.44095,-0.02445585751235673
6.44195,-0.024504783706817003
6.44295,-0.024494642865375123
6.44395,-0.02450268259249216
6.44495,-0.024501600896615742
6.44595,-0.02451670518801859
6.44695,-0.02451374769060782
6.44795,-0.024531593437308055
6.44895,-0.024527323764623635
6.44995,-0.02453871255764243
6.45095,-0.024560376832142
6.45195,-0.0245859668813706
6.45295,-0.024632166680325796
6.45395,-0.024610602604057206
6.45495,-0.024580099966438198
6.45595,-0.024602025057871013
6.45695,-0.024627945365635583
6.45795,-0.024612155105932332
6.45895,-0.024598315968122928
6.45995,-0.024602885125586192
6.46095,-0.02462778047545699
6.46195,-0.024657197502101862
6.46295,-0.024639329641353524
6.46395,-0.02461677855069065
6.46495,-0.024614674431700942
6.46595,-0.024637990629666272
6.46695,-0.024630175737177105
6.46795,-0.024614892094299422
6.46895,-0.024610585149989813
6.46995,-0.02462835851530231
6.47095,-0.024618019325567144
6.47195,-0.024590390181167588
6.47295,-0.02460440351498732
6.47395,-0.024629071506600715
6.47495,-0.024634780863134486
6.47595,-0.02461858859152675
6.47695,-0.024644101904046818
6.47795,-0.02465310962456541
6.47895,-0.024652534794909392
6.47995,-0.02463520374012511
6.48095,-0.024631729552498923
6.48195,-0.02462288933876835
6.48295,-0.02461544851330214
6.48395,-0.02462202662220274
6.48495,-0.02461159689412949
6.48595,-0.024645802017235797
6.48695,-0.024648246936712907
6.48795,-0.024639850819583396
6.48895,-0.024634552107942936
6.48995,-0.024639403038982047
6.49095,-0.024631396217693516
6.49195,-0.024607014894453876
6.49295,-0.024600154455997322
6.49395,-0.024607320360788238
6.49495,-0.024603655319083834
6.49595,-0.024589075691371476
6.49695,-0.024589116335665687
6.49795,-0.024590065727601418
6.49895,-0.024569210577066798
6.49995,-0.024564324939406624
6.50095,-0.02458601920694244
6.50195,-0.024573462068044918
6.50295,-0.024568167893404696
6.50395,-0.024551209677983306
6.50495,-0.02455243459146939
6.50595,-0.024543719713492777
6.50695,-0.024549935105955902
6.50795,-0.02454936101183476
6.50895,-0.024539379916320343
6.50995,-0.024539739307942673
6.51095,-0.024553807434847114
6.51195,-0.024554771585088488
6.51295,-0.02456050551608526
6.51395,-0.024556902749231734
6.51495,-0.024558015972369226
6.51595,-0.024559856436368082
6.51695,-0.024556161065182065
6.51795,-0.02455768893708681
6.51895,-0.024537904280956067
6.51995,-0.024509621589186344
6.52095,-0.024486844204424027
6.52195,-0.0245065317638988
6.52295,-0.024506442992559302
6.52395,-0.024510501937382443
6.52495,-0.024538611602194973
6.52595,-0.02453039892040105
6.52695,-0.024513567622062866
6.52795,-0.024504525660569185
6.52895,-0.024522366175801304
6.52995,-0.024568212223078315
6.53095,-0.02455241380863542
6.53195,-0.02453096748585323
6.53295,-0.024528003601010002
6.53395,-0.024526158676609434
6.53495,-0.02452074912156473
6.53595,-0.024504848960821786
6.53695,-0.02450313178308713
6.53795,-0.024522610928542483
6.53895,-0.02450807934905263
6.53995,-0.024534129637459566
6.54095,-0.024562294716561923
6.54195,-0.02453344062958825
6.54295,-0.02447913179939784
6.54395,-0.024453774528194333
6.54495,-0.0244690643811348
6.54595,-0.024427631687494164
6.54695,-0.024473692097821558
6.54795,-0.024475464959144457
6.54895,-0.024460379270218605
6.54995,-0.024445221512203
6.55095,-0.024474953139116372
6.55195,-0.024456486760215085
6.55295,-0.02448884552518088
6.55395,-0.024483066218306607
6.55495,-0.024465264574642844
6.55595,-0.024437745135561555
6.55695,-0.024398337648022704
6.55795,-0.024416568277882515
6.55895,-0.024452714243079203
6.55995,-0.02444834791160702
6.56095,-0.024399196011534192
6.56195,-0.02442432140682968
6.56295,-0.024451571360612497
6.56395,-0.024461164868288292
6.56495,-0.02445575063866066
6.56595,-0.024506505705286744
6.56695,-0.024425066567213587
6.56795,-0.024341180551830655
6.56895,-0.024277565263409483
6.56995,-0.024318348472936978
6.57095,-0.024281822846541488
6.57195,-0.02421814166804167
6.57295,-0.024135427725066834
6.57395,-0.023972906484638984
6.57495,-0.023798258090954573
6.57595,-0.02356500918459211
6.57695,-0.023189711755636742
6.57795,-0.02258788921118987
6.57895,-0.021902881360197368
6.57995,-0.02096446709408395
6.58095,-0.01979075108859229
6.58195,-0.018397713811366474
6.58295,-0.01684559402231638
6.58395,-0.015262753110593044
6.58495,-0.013455099431413705
6.58595,-0.01188494496032689
6.58695,-0.010766189449873977
6.58795,-0.009825374971830053
6.58895,-0.009024682102231996
6.58995,-0.008474009034145663
6.59095,-0.00816474963403557
6.59195,-0.007775078468647393
6.59295,-0.007472820175569053
6.59395,-0.00740556515200439
6.59495,-0.007365697470229902
6.59595,-0.0074200234915138535
6.59695,-0.007527916909249925
6.59795,-0.007801842941754575
6.59895,-0.008302683887609871
6.59995,-0.008689797028094179
6.60095,-0.009145797581319942
6.60195,-0.009553863747643972
6.60295,-0.009896071423673231
6.60395,-0.010125320196518248
6.60495,-0.010113768251423585
6.60595,-0.00991263019835312
6.60695,-0.009678697958510389
6.60795,-0.00926863037661443
6.60895,-0.008570111908923905
6.60995,-0.007872065732366169
6.61095,-0.00717916960468955
6.61195,-0.006542472991195927
6.61295,-0.005994842670556297
6.61395,-0.005547923102553107
6.61495,-0.005185428922758212
6.61595,-0.004956474881190375
6.61695,-0.004814220533735299
6.61795,-0.004663119531070435
6.61895,-0.0044839450980421565
6.61995,-0.004474819421356242
6.62095,-0.004483841045717717
6.62195,-0.004556961012817824
6.62295,-0.0046607228257719855
6.62395,-0.004772322755391124
6.62495,-0.00504755773592464
6.62595,-0.005554369683398999
6.62695,-0.006121024106550529
6.62795,-0.0067564202106561696
6.62895,-0.007390164662580302
6.62995,-0.008046792631437703
6.63095,-0.008725878833081114
6.63195,-0.00960895656375921
6.63295,-0.010488171803461052
6.63395,-0.011212039319988633
6.63495,-0.011867597406106193
6.63595,-0.01297615932283965
6.63695,-0.013507475079387326
6.63795,-0.01443853603933798
6.63895,-0.015274433255220373
6.63995,-0.016020498302072264
6.64095,-0.01680005747477077
6.64195,-0.017599919308040567
6.64295,-0.018400656185315303
6.64395,-0.019297644195177877
6.64495,-0.020022881693503296
6.64595,-0.020142634128319875
6.64695,-0.020791082310307227
6.64795,-0.021377750749014716
6.64895,-0.022018370101596702
6.64995,-0.02185965136800668
6.65095,-0.022195700752681843
6.65195,-0.022594823263415605
6.65295,-0.022686303470656206
6.65395,-0.022971870845468097
6.65495,-0.023350949052359755
6.65595,-0.023637093225595034
6.65695,-0.023883472442810066
6.65795,-0.023969421632957514
6.65895,-0.024061513515902175
6.65995,-0.024326113573671735
6.66095,-0.024604851382104
6.66195,-0.02472790778806048
6.66295,-0.024806433366073848
6.66395,-0.024770676124755357
6.66495,-0.024853950705511475
6.66595,-0.024949162036103763
6.66695,-0.02510561101884708
6.66795,-0.025068764084592753
6.66895,-0.025201843804974613
6.66995,-0.025360576857843042
6.67095,-0.02546924770939063
6.67195,-0.02553987371349561
6.67295,-0.025733097617793795
6.67395,-0.025855782533689153
6.67495,-0.025965055370642944
6.67595,-0.026020582104258037
6.67695,-0.026176351256544435
6.67795,-0.026278604190603662
6.67895,-0.026298558793272964
6.67995,-0.026353250454651284
6.68095,-0.026328641857761143
6.68195,-0.026328897875539107
6.68295,-0.026413506801606895
6.68395,-0.026516073732184505
6.68495,-0.02673216656894873
6.68595,-0.026643691884785624
6.68695,-0.026507664287344603
6.68795,-0.026467555901761756
6.68895,-0.026500173415442148
6.68995,-0.026519415718227333
6.69095,-0.02648774110282348
6.69195,-0.026348499700484106
6.69295,-0.02635221097134625
6.69395,-0.026235275699582727
6.69495,-0.025993520608857408
6.69595,-0.025679921953164635
6.69695,-0.02567936398476052
6.69795,-0.02551856256851224
6.69895,-0.025234892513757837
6.69995,-0.02503405229162765
6.70095,-0.02462967211104511
6.70195,-0.024145584525945524
6.70295,-0.023684832836369418
6.70395,-0.023152927206637714
6.70495,-0.022927155766896492
6.70595,-0.02229834112757169
6.70695,-0.021903008506309714
6.70795,-0.0215709121779462
6.70895,-0.020942733665195997
6.70995,-0.020363795327779096
6.71095,-0.019735633025164356
6.71195,-0.019183308345344822
6.71295,-0.018644572952789505
6.71395,-0.01803288565742009
6.71495,-0.017373305163562707
6.71595,-0.016759801366475202
6.71695,-0.01612703861971308
6.71795,-0.015535751463289966
6.71895,-0.014918353500324116
6.71995,-0.014408119188373491
6.72095,-0.013962386585649822
6.72195,-0.013442493736481468
6.72295,-0.013034859988668568
6.72395,-0.012482808690591712
6.72495,-0.0120603495173133
6.72595,-0.011725422131287723
6.72695,-0.011410122768308441
6.72795,-0.011138323990773805
6.72895,-0.010878635992304507
6.72995,-0.010604227533527527
6.73095,-0.010420330011571501
6.73195,-0.010227371133380798
6.73295,-0.010082414674239027
6.73395,-0.009949877016356166
6.73495,-0.009836885006422427
6.73595,-0.0097463703989418
6.73695,-0.00967306708041368
6.73795,-0.009607962710026337
6.73895,-0.009555680634625857
6.73995,-0.009502139693460596
6.74095,-0.009484391273892058
6.74195,-0.009491706059714068
6.74295,-0.009499515709302919
6.74395,-0.009557917463515276
6.74495,-0.009653169582840257
6.74595,-0.009807720666432446
6.74695,-0.009969244920826317
6.74795,-0.0101405704856369
6.74895,-0.01032583388177758
6.74995,-0.010478144903135807
6.75095,-0.010647566282469665
6.75195,-0.01082643616421477
6.75295,-0.010995775856133781
6.75395,-0.011091707124523672
6.75495,-0.01118662465157829
6.75595,-0.011211576263259915
6.75695,-0.011210160397978463
6.75795,-0.011168066283959282
6.75895,-0.011104983315433031
6.75995,-0.011035934854009957
6.76095,-0.010960218728844038
6.76195,-0.010870934693330699
6.76295,-0.010811381811115945
6.76395,-0.010784610011148504
6.76495,-0.010759385295503169
6.76595,-0.01072815757000065
6.76695,-0.010706355288264621
6.76795,-0.0107255027741418
6.76895,-0.01078504676221534
6.76995,-0.010872955244402353
6.77095,-0.010990159753899241
6.77195,-0.011156359226428483
6.77295,-0.011443437817209058
6.77395,-0.011814565128703582
6.77495,-0.012288210193626845
6.77595,-0.012906121384854476
6.77695,-0.013601714095944819
6.77795,-0.014424742513392113
6.77895,-0.015346559859848294
6.77995,-0.01637277817487498
6.78095,-0.017514181857196113
6.78195,-0.01862106638602107
6.78295,-0.019845259166736927
6.78395,-0.02100975470774909
6.78495,-0.02206093415022725
6.78595,-0.02303586992846919
6.78695,-0.023815705762233377
6.78795,-0.024471862237028363
6.78895,-0.024970349466555696
6.78995,-0.025328068801178553
6.79095,-0.02558603636769188
6.79195,-0.02575592758679601
6.79295,-0.025848101137141248
6.79395,-0.025930371626845288
6.79495,-0.025961958350190727
6.79595,-0.025954096920963732
6.79695,-0.025947771470106264
6.79795,-0.02595871838283936
6.79895,-0.025961828904032723
6.79995,-0.02593489069057939
6.80095,-0.025881952188681667
6.80195,-0.025835409309264153
6.80295,-0.025780768724638622
6.80395,-0.025736883406120136
6.80495,-0.025703108502287398
6.80595,-0.025648432410876932
6.80695,-0.025590710890100853
6.80795,-0.02555746955551809
6.80895,-0.025531428160738123
6.80995,-0.025495520378780157
6.81095,-0.025444881524423448
6.81195,-0.025407561326813193
6.81295,-0.02536202054869188
6.81395,-0.025334996360089835
6.81495,-0.02532147670387057
6.81595,-0.02530730931805189
6.81695,-0.025293689266405617
6.81795,-0.025280616443315616
6.81895,-0.02526481326979801
6.81995,-0.02524983274193943
6.82095,-0.025229713083095597
6.82195,-0.025210607266573502
6.82295,-0.025204304412008043
6.82395,-0.02521140228405237
6.82495,-0.025200015616617378
6.82595,-0.02517420951163687
6.82695,-0.025179263291124396
6.82795,-0.025145461541756058
6.82895,-0.025129420657379775
6.82995,-0.02511572171521519
6.83095,-0.02508538683455232
6.83195,-0.025055185262727146
6.83295,-0.024997678452451242
6.83395,-0.024933889721584744
6.83495,-0.024864697683671742
6.83595,-0.02478068286560344
6.83695,-0.024716048358067472
6.83795,-0.02468942394983745
6.83895,-0.02467074942745471
6.83995,-0.0247050189441178
6.84095,-0.024769715127269144
6.84195,-0.024866120947667443
6.84295,-0.024945681904567907
6.84395,-0.025018554561521363
6.84495,-0.02504505809076754
6.84595,-0.025013828712211233
6.84695,-0.0249122544605108
6.84795,-0.02473449600336802
6.84895,-0.02456159855632234
6.84995,-0.024465355237973368
6.85095,-0.02447535691774237
6.85195,-0.024570181018058107
6.85295,-0.024730498648000712
6.85395,-0.024863832400792377
6.85495,-0.02493685771107109
6.85595,-0.02493945339335028
6.85695,-0.02488259107762381
6.85795,-0.02477053435059085
6.85895,-0.024628739689318464
6.85995,-0.024483534429789684
6.86095,-0.024347613286804286
6.86195,-0.024276588804296985
6.86295,-0.02429051915828954
6.86395,-0.024384081417160253
6.86495,-0.024518361750998096
6.86595,-0.024679731546147884
6.86695,-0.0248313682570709
6.86795,-0.024980385865804446
6.86895,-0.025132438333573048
6.86995,-0.025249589778220363
6.87095,-0.025358518456923163
6.87195,-0.02543133049186184
6.87295,-0.025472203815897692
6.87395,-0.025458109827059015
6.87495,-0.025380293372457872
6.87595,-0.025208006108327838
6.87695,-0.02491434401748217
6.87795,-0.02446019357047468
6.87895,-0.0238571235587676
6.87995,-0.023116583192657865
6.88095,-0.022420340899266724
6.88195,-0.021866441163880413
6.88295,-0.021521046638804643
6.88395,-0.02142142203897632
6.88495,-0.021457848335214972
6.88595,-0.021513534590169008
6.88695,-0.021456649862545748
6.88795,-0.0213029308370229
6.88895,-0.02104937232239007
6.88995,-0.020698434868093276
6.89095,-0.02032632014163544
6.89195,-0.019997707496666527
6.89295,-0.019766530515530713
6.89395,-0.019705873882078874
6.89495,-0.01979457993915594
6.89595,-0.020082427045247122
6.89695,-0.020647399212117848
6.89795,-0.021291181590945413
6.89895,-0.0219496537503486
6.89995,-0.022486128231338384
6.90095,-0.0228653653440951
6.90195,-0.023046067790759784
6.90295,-0.022957232026483927
6.90395,-0.022685363739834246
6.90495,-0.022077053086270965
6.90595,-0.021288293933407015
6.90695,-0.0202671089216824
6.90795,-0.019098510256621355
6.90895,-0.017849694341941193
6.90995,-0.01643967402013838
6.91095,-0.015058116834052193
6.91195,-0.013686594724337834
6.91295,-0.01236821726713068
6.91395,-0.011191826943862171
6.91495,-0.01009529425729316
6.91595,-0.00913474662148262
6.91695,-0.008390456389428664
6.91795,-0.0077396059881854225
6.91895,-0.007220764389294441
6.91995,-0.006936169585858155
6.92095,-0.006892038626573427
6.92195,-0.0070743208775183065
6.92295,-0.007364091971528932
6.92395,-0.007818731693183296
6.92495,-0.008336551057661816
6.92595,-0.008811501577153165
6.92695,-0.009247286677267654
6.92795,-0.009485508627946443
6.92895,-0.009680065103780772
6.92995,-0.009698370869579314
6.93095,-0.00951469312041283
6.93195,-0.009183845902741948
6.93295,-0.008916407667342348
6.93395,-0.008509838256906748
6.93495,-0.007994378753015324
6.93595,-0.007395912877775599
6.93695,-0.006695370758715979
6.93795,-0.006064641763858873
6.93895,-0.005487083805236582
6.93995,-0.004911387537219334
6.94095,-0.004341984422933477
6.94195,-0.003795839622971108
6.94295,-0.0033525688142264265
6.94395,-0.0029908180217110814
6.94495,-0.0026883740057172616
6.94595,-0.002432430108124061
6.94695,-0.002269558481813518
6.94795,-0.002225162581955569
6.94895,-0.0023455962134838206
6.94995,-0.0025167478332272014
6.95095,-0.0027537491687799178
6.95195,-0.002999684255836716
6.95295,-0.003240750317441377
6.95395,-0.00351564153382906
6.95495,-0.0035980705490724837
6.95595,-0.0036739586904443516
6.95695,-0.003735233029374419
6.95795,-0.003745213651637069
6.95895,-0.003624004327640951
6.95995,-0.003498745844511757
6.96095,-0.0034278647470362164
6.96195,-0.0033108317358111106
6.96295,-0.003181227702764989
6.96395,-0.0030861006574051703
6.96495,-0.0030700971883690117
6.96595,-0.0030995104089720058
6.96695,-0.0031397345396122415
6.96795,-0.0031317511629024445
6.96895,-0.0031300635767104366
6.96995,-0.003148947031644165
6.97095,-0.003087618421572633
6.97195,-0.0030595801519345857
6.97295,-0.002938786019025378
6.97395,-0.0029159090999583306
6.97495,-0.0028906381494687335
6.97595,-0.002847011021176831
6.97695,-0.002856687594675147
6.97795,-0.0027002536576912406
6.97895,-0.00256983263203044
6.97995,-0.0025001265886147677
6.98095,-0.0022872238199792864
6.98195,-0.0020160244219120022
6.98295,-0.0017704876793367276
6.98395,-0.0015691001471821427
6.98495,-0.0014100489308237702
6.98595,-0.0012300495528074753
6.98695,-0.0010617965410727275
6.98795,-0.0009451589817261564
6.98895,-0.0009089253570277745
6.98995,-0.0008622573255841647
6.99095,-0.0008690669002277409
6.99195,-0.000911338809696957
6.99295,-0.0009219635639644072
6.99395,-0.0009935567730020704
6.99495,-0.001042953386228529
6.99595,-0.0010872721738382912
6.99695,-0.001179616216641017
6.99795,-0.001173638879398826
6.99895,-0.001274280590976601
6.99995,-0.0013432621842150337
7.00095,-0.0013810114214444827
7.00195,-0.0015079751863568765
7.00295,-0.001665290678557805
7.00395,-0.001853076991189983
7.00495,-0.0019508666237244567
7.00595,-0.0020799939541767992
7.00695,-0.0020807765941610453
7.00795,-0.002051580918032472
7.00895,-0.0020535382978753374
7.00995,-0.0018823459790802356
7.01095,-0.0018164925437112284
7.01195,-0.0018087645885577035
7.01295,-0.0018240984142848175
7.01395,-0.0016625975241292478
7.01495,-0.001629345234661392
7.01595,-0.0016355844370828764
7.01695,-0.0016481110193535679
7.01795,-0.0017135075366316004
7.01895,-0.001770961352406173
7.01995,-0.0019103786753575437
7.02095,-0.002092692049837573
7.02195,-0.0022327894994052474
7.02295,-0.002282054379219138
7.02395,-0.002249702616494678
7.02495,-0.002248896035502073
7.02595,-0.0022164105564159062
7.02695,-0.0022241616686451415
7.02795,-0.0022053500610808717
7.02895,-0.002214466963435112
7.02995,-0.0021437958322326643
7.03095,-0.0021588846630180656
7.03195,-0.0020960466328058965
7.03295,-0.0018807877033961292
7.03395,-0.0016348408317132588
7.03495,-0.0013511869429173693
7.03595,-0.0010517752977906593
7.03695,-0.0007323608824970461
7.03795,-0.0004550887658683105
7.03895,-0.00014688670843909313
7.03995,0.000159519850790087
7.04095,0.0003796505133673347
7.04195,0.0005263117014597692
7.04295,0.0006550286222247717
7.04395,0.0007670181084564851
7.04495,0.0008790074142923943
7.04595,0.0009514618924313739
7.04695,0.0010275598442960425
7.04795,0.001092123677828264
7.04895,0.0011879535171001056
7.04995,0.0012689994884431352
7.05095,0.0013447347477085576
7.05195,0.0013760638279570593
7.05295,0.001421125961276743
7.05395,0.001415135756027801
7.05495,0.0014336172621194445
7.05595,0.0014416084932018802
7.05695,0.0014309461881981643
7.05795,0.001389372317752084
7.05895,0.0013696843798307783
7.05995,0.001369929177959487
7.06095,0.0013799064982755389
7.06195,0.0013990571736718002
7.06295,0.0013886421929827765
7.06395,0.0013772493382830854
7.06495,0.0014499211888805103
7.06595,0.0015260321313097802
7.06695,0.0015264536334626529
7.06795,0.0015069099790226104
7.06895,0.0015327387061044178
7.06995,0.0014987428297427647
7.07095,0.0014839689269719463
7.07195,0.001454233766409066
7.07295,0.0014849039605825674
7.07395,0.0014241227454588206
7.07495,0.001374842052761138
7.07595,0.001449971711165636
7.07695,0.0014750005317207071
7.07795,0.00155309184796762
7.07895,0.001598720240804368
7.07995,0.0015991503540528395
7.08095,0.0016021592992676629
7.08195,0.0016693040629292874
7.08295,0.0017869720958540425
7.08395,0.0018591580080154532
7.08495,0.0018598739967365116
7.08595,0.0018874789202154047
7.08695,0.0018826347134177136
7.08795,0.0018975219458579591
7.08895,0.0018748434656433873
7.08995,0.0018592848829137802
7.09095,0.001867939287872235
7.09195,0.001837896986005344
7.09295,0.0018154619676235095
7.09395,0.0018108513453039623
7.09495,0.0018105950894598743
7.09595,0.0017998884944943996
7.09695,0.0018158198971049032
7.09795,0.001823380548543169
7.09895,0.0018235055821925654
7.09995,0.0018697887583766983
7.10095,0.0018900233375416943
7.10195,0.0018925407158251158
7.10295,0.0018937842797502264
7.10395,0.0019446585524063884
7.10495,0.0019622385689380684
7.10595,0.001998999011524201
7.10695,0.0020605834881161234
7.10795,0.0021216412055275287
7.10895,0.0022045976655241796
7.10995,0.002243606705320132
7.11095,0.0022743137477816305
7.11195,0.002315919409137135
7.11295,0.0023506818728006858
7.11395,0.002401782292504872
7.11495,0.0024504042469941515
7.11595,0.002448560000399976
7.11695,0.0024365919181649756
7.11795,0.002429417495623147
7.11895,0.002430587844158196
7.11995,0.0024200472624562527
7.12095,0.0023972661584538164
7.12195,0.002366071711437359
7.12295,0.0023639563579554534
7.12395,0.0023696307945465724
7.12495,0.002335267356057047
7.12595,0.0022996845783819202
7.12695,0.0022645138837459307
7.12795,0.0022899409950335164
7.12895,0.002317600016089886
7.12995,0.0023710191110262483
7.13095,0.002418765973316131
7.13195,0.002460197881670717
7.13295,0.0025035305631885374
7.13395,0.002564648504115414
7.13495,0.0026417218165006935
7.13595,0.002716479695440189
7.13695,0.002773029655267213
7.13795,0.0028354090952177244
7.13895,0.002901395643289194
7.13995,0.002972297558458556
7.14095,0.003040925863007388
7.14195,0.0030915280298115695
7.14295,0.0031226419955890867
7.14395,0.0031240565998513236
7.14495,0.0031683249713892895
7.14595,0.0031961946272737883
7.14695,0.003198251606793196
7.14795,0.0031427842676500827
7.14895,0.003112123468508765
7.14995,0.00303474845599649
7.15095,0.0029822822585929784
7.15195,0.0029364582714284594
7.15295,0.002892788247223894
7.15395,0.002855003920647741
7.15495,0.0028419493054282307
7.15595,0.002891070220298106
7.15695,0.0029186421831292027
7.15795,0.002971397084759883
7.15895,0.0030798987213978384
7.15995,0.003165078936037332
7.16095,0.0032996655070469047
7.16195,0.003457198854215565
7.16295,0.0036220645791781086
7.16395,0.0037815067264492528
7.16495,0.003933637577268288
7.16595,0.004089339424623904
7.16695,0.004205928928485329
7.16795,0.004327924012203476
7.16895,0.0044077271160205544
7.16995,0.004462570599653299
7.17095,0.004504064708775105
7.17195,0.004464039108953338
7.17295,0.004357592752419236
7.17395,0.004268070124191628
7.17495,0.004140604882401022
7.17595,0.004008522567855611
7.17695,0.0038566703886899678
7.17795,0.0037031250739733056
7.17895,0.0035916245488083853
7.17995,0.0035071432787241487
7.18095,0.0034092517683011604
7.18195,0.0033761885600277937
7.18295,0.0033597211685547023
7.18395,0.003351897432674531
7.18495,0.0033210337795776543
7.18595,0.003291723092549349
7.18695,0.0033488903981729865
7.18795,0.0034242492836334543
7.18895,0.0035449128183546704
7.18995,0.0037229348658781945
7.19095,0.0038529029906729955
7.19195,0.0040853007617688486
7.19295,0.0043845153082638704
7.19395,0.0046480310767919595
7.19495,0.004927588666789802
7.19595,0.005258985618548603
7.19695,0.00562094509230999
7.19795,0.005865448359927444
7.19895,0.00606710661445046
7.19995,0.006177083097679124
7.20095,0.00630971113393362
7.20195,0.0062647613406709365
7.20295,0.006244261521108766
7.20395,0.006104520779080294
7.20495,0.005729568915351883
7.20595,0.005172162053838889
7.20695,0.004540899841466262
7.20795,0.003761249439900075
7.20895,0.003163844921126882
7.20995,0.002745146039044569
7.21095,0.0024014875669405196
7.21195,0.002107777181811796
7.21295,0.0018977703835292817
7.21395,0.001793947228380053
7.21495,0.0016902326237038796
7.21595,0.0015840664831233147
7.21695,0.0015147063097615346
7.21795,0.0014763493688203504
7.21895,0.0014778438248180285
7.21995,0.0015153822890845107
7.22095,0.0015938450422540026
7.22195,0.0016840992332277395
7.22295,0.0016994074992523918
7.22395,0.0018113552821116877
7.22495,0.0019093938935513955
7.22595,0.001957139561297053
7.22695,0.001959687397453515
7.22795,0.002021635306280031
7.22895,0.002088113221944397
7.22995,0.002021159202095795
7.23095,0.001887249557445008
7.23195,0.0021067309081954583
7.23295,0.002141780918950311
7.23395,0.0020022376256925082
7.23495,0.00198226200793943
7.23595,0.0022344171283807993
7.23695,0.0020632040807686616
7.23795,0.001709294147737363
7.23895,0.0016394809675594239
7.23995,0.0016326659534321123
7.24095,0.001607098218608293
7.24195,0.0013501308100844205
7.24295,0.0011160353247157456
7.24395,0.000856528837781749
7.24495,0.0007021378562421033
7.24595,0.00044108670625338573
7.24695,0.00030283413969573115
7.24795,-0.0002200787708345933
7.24895,-0.0009731795799945933
7.24995,-0.0012984020723383056
7.25095,-0.0016737268171654425
7.25195,-0.0019377502308960274
7.25295,-0.0025224331571825523
7.25395,-0.002981979783900384
7.25495,-0.0034614126132813733
7.25595,-0.003998495202765199
7.25695,-0.004484419712632953
7.25795,-0.004800649988717077
7.25895,-0.00525841373868943
7.25995,-0.005476752831303826
7.26095,-0.005808791171426269
7.26195,-0.006101982095220212
7.26295,-0.0063839572611496045
7.26395,-0.00656174973240318
7.26495,-0.006715935598505028
7.26595,-0.0067763994269379015
7.26695,-0.006805615179866968
7.26795,-0.006957101374301178
7.26895,-0.007073523867021738
7.26995,-0.007131673994094263
7.27095,-0.007190295936980238
7.27195,-0.0072451022825379754
7.27295,-0.007284931113461202
7.27395,-0.0073580845610216146
7.27495,-0.007374886537955929
7.27595,-0.007373790944423282
7.27695,-0.007405959384464789
7.27795,-0.007428437663345358
7.27895,-0.007455168480151485
7.27995,-0.007484034976140609
7.28095,-0.007478338629731275
7.28195,-0.007480451931047724
7.28295,-0.007513675476686266
7.28395,-0.0075252758606116675
7.28495,-0.0075250672469434335
7.28595,-0.007531062762308331
7.28695,-0.007531021724242219
7.28795,-0.007515022368241339
7.28895,-0.007481253739062689
7.28995,-0.007475513392764866
7.29095,-0.007477890324984111
7.29195,-0.007485091275229881
7.29295,-0.007460301701365144
7.29395,-0.007422388330397383
7.29495,-0.007365793950372441
7.29595,-0.007208241594348891
7.29695,-0.007110001096594728
7.29795,-0.006948452475615565
7.29895,-0.006885471594861819
7.29995,-0.00669149594550899
7.30095,-0.006489441480590138
7.30195,-0.006165945365663496
7.30295,-0.005885927731769358
7.30395,-0.005368149544644097
7.30495,-0.004483516580708922
7.30595,-0.0038982684761229057
7.30695,-0.003308316646503576
7.30795,-0.0026224558516624863
7.30895,-0.0019154473296917572
7.30995,-0.0014286271619984743
7.31095,-0.0010577156781672703
7.31195,-0.0008454035707304662
7.31295,-0.000515797839213116
7.31395,-0.0004104443817205091
7.31495,-0.0003389131785740858
7.31595,-0.0003309418495085614
7.31695,-0.0003221750186985577
7.31795,-0.00035209095984605523
7.31895,-0.0004263057017189888
7.31995,-0.0004847123010457733
7.32095,-0.0004875141254977367
7.32195,-0.000583668677449444
7.32295,-0.0007936801811442378
7.32395,-0.0009168392326206418
7.32495,-0.0010838928155928833
7.32595,-0.0011918533818906455
7.32695,-0.0013618405136634963
7.32795,-0.0015386105389346616
7.32895,-0.0015502021283093437
7.32995,-0.0015096958489772066
7.33095,-0.0016094069193642413
7.33195,-0.0015173471357397355
7.33295,-0.001205478868665063
7.33395,-0.0010442490021125115
7.33495,-0.0009387081343672357
7.33595,-0.0006878626702726945
7.33695,-0.00045989151197543896
7.33795,-0.0003395518395957988
7.33895,-0.0001828303021549133
7.33995,5.047652483385283e-05
7.34095,0.00024566599241381345
7.34195,0.0004311140841298745
7.34295,0.0005165359356484074
7.34395,0.0006999053288172419
7.34495,0.0008423953144922719
7.34595,0.0008907149125266333
7.34695,0.0009568105857353313
7.34795,0.0010936012303470763
