PPM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
0.520998,0.0010466170505168365,-0.0030682142920864584,-0.008025965875042694,4.581929720965982e-05,-0.002444399382599377,0.006159579779562168,0.0063419922444463124,0.009484367534959053,0.007111226148078723,0.0014102176451785044,0.0016542879295524382,-0.004847335166740535,-0.004048197683175328,-0.01020242915608792,0.0012609183441639176,-0.00010227872493046933,0.0038400258827643104,0.01193447419910391,0.0028108419759878727,-0.0011227622699821007,-0.0005712904157025551,-0.0028474604015017177,-0.0068496066910482415,-0.005869288468448469,-0.0028796603964691154,-0.011057750991574975,0.005324288869659612,0.0046002779739741,0.005649184656125457,0.005684874220253937,0.007311301944347035,0.002427643526819911,-0.004939561327886361,0.0030971064414665773,-0.01277706700265846,-0.005655730907884323,0.01368742108744203,-0.010023444501391495,0.005425961275958831,0.007496578507279326,-0.01110959337638685,0.008865202602614742,-0.0034251016263567944
0.521998,0.0009897588059551465,-0.0032870603014482536,-0.008077350669618295,-4.143464574715525e-05,-0.0023249031479318297,0.006144964030117176,0.006365094687310867,0.009370841696589546,0.007543191210573621,0.0015656697615936907,0.000902289920161779,-0.0037642043938739818,-0.003665336425478497,-0.009089529125427404,0.0019509629467364966,0.0003032408048600367,0.0043798275589162034,0.011457088586117851,0.0046868140479952485,-0.0021522437249041483,-0.001946015118424427,-0.0013146291272986845,-0.006727791676492815,-0.006348267363596317,-0.0038402528536481072,-0.015427629587559473,0.0031402131752496206,0.003028982811989223,0.0050933997016364765,0.005317423842218409,0.0058833847303310875,0.007853648148537055,-0.0031795783686381853,0.010411465822194698,-0.01923653752754994,-0.009648664636893713,0.011803843982815802,-0.010309175548055145,0.002792905080742974,0.015899872589131777,-0.01505273131618932,0.00774785980870097,0.02748547760264834
0.522998,0.001024338066598205,-0.003255079131145203,-0.007893373458657458,-0.0002433219922026694,-0.0023250939274882566,0.00666482058058968,0.006111502886340959,0.009567517598169364,0.006860838402604292,0.0010038535227401973,0.001181448202341514,-0.0042468763855229,-0.0038972361011748845,-0.009519741046464605,0.0015907209160199009,-0.001184960996020166,0.0036518159097456266,0.010361552709298543,0.004633968355293967,-0.0025794914657430784,-0.0006286325706306988,-0.002704255043234554,-0.007159590036992077,-0.005190462918639681,-0.004221708395809254,-0.012585000345418658,0.003169097258369634,-0.005189601168269255,0.003849874182894367,-6.299140084577043e-05,0.00514917655169231,0.00996406388301378,-0.0031126200486247084,0.0014580890982740572,-0.018679143683845028,-0.0021010244417607013,0.007735971182304265,-0.015684897872430555,0.005183197246866853,0.014092289777570436,-0.010828217784575177,0.010313420909020116,-0.001191077912013236
0.523998,0.000985758615145053,-0.0031986636006210455,-0.007800686390769765,-0.0003476963224607431,-0.002545645681592581,0.006255095316663031,0.00620747214967808,0.009382108310566035,0.006696112027986013,0.000781875359394058,0.0007492992418676764,-0.00452233026634714,-0.004286123386238454,-0.00965718565879803,0.0026618115606550216,-0.001291759901320636,0.0033300481725971392,0.011957829954440915,0.004174992756890093,-0.0014967958246016866,-0.0005185036902535187,-0.0037464017572275752,-0.009354318499303833,-0.0034678957132820406,-0.005518626421342199,-0.007645430778563268,0.005295544900031971,-0.0021355099586428156,0.0022830824266500873,-0.00412465247740533,0.004039511269426864,0.007104066274281985,-0.002744292801231235,-5.880091788193645e-05,-0.013959327263690284,-0.0033889799525458593,0.004326098294131474,-0.01615532426114476,0.005858399799298046,0.0013976056960375938,-0.011413958222701106,0.019173007779768544,0.014166492236403929
0.524998,0.0009786137124554225,-0.0031159329555527147,-0.00789833663094416,-0.00034747296127964376,-0.002454781254641351,0.006424846825132194,0.0061934004090569,0.009615837657584125,0.006768455893710797,0.0007049693953482946,0.0002605158671363912,-0.004484489550964296,-0.005340272791131044,-0.008531690210873374,0.003643537256741835,-0.0016344141628680654,0.005883658161976445,0.013204927323783871,0.003396105322816296,0.0003408135105517754,0.00048601235126611675,-0.0008719202101774251,-0.011030486649006091,-0.006813532347573232,-0.0034996389105422976,-0.007525102652003616,0.0026157110827944065,-0.002730790603957971,0.004747843150915303,-0.0005980916637986396,0.005971407489055075,0.002367282092995113,-0.00771804219167519,-0.0030550521793924748,-0.01222493442100257,-0.003216961972352111,0.006744929771674995,-0.005314000549470699,0.005123616719370695,0.008420926178147495,-0.01342287663047607,0.005099455643523925,-0.0003744571499560244
0.525998,0.0010130672513751625,-0.002999241793571615,-0.00777773147327926,-0.0005601331915149878,-0.0020020452047621717,0.00621378513818639,0.0056158383145128625,0.009502737944184615,0.006860690307714503,0.0010862425245717453,0.00014036890142170695,-0.0036730108356469084,-0.0045391697776355254,-0.009467248084599166,0.0029362855112861825,-0.0015920678498091893,0.0061549023154717705,0.013282528938657619,0.0029895759954582917,-0.0004854686330451175,0.003847981326209677,0.0005984416468366945,-0.010008321917074823,-0.006480349214176254,-0.004341687370774084,-0.0077393949265224405,0.0039964243419148195,-0.004009255792733334,0.0032371358728757586,0.0037965848331339633,0.004697392145080412,0.005175561867179812,-0.004938749894051344,0.0029115340726989327,-0.006740950228245542,0.0015934132599659113,0.011899906795025708,-0.00921081725889664,0.007427271720994819,-0.0003951446075022216,-0.01256501490863738,0.0015929911170909756,-0.0014925501449700976
0.526998,0.0010087068495134596,-0.0029073513434530345,-0.007912249724420171,-0.0005245871296842263,-0.002148712381431713,0.006311794621854558,0.005995229667582135,0.009768802845019072,0.007180396190071202,0.0008477182266866211,0.00047493490019886845,-0.004509095313134622,-0.00411263999298132,-0.010824050494075279,0.002532811441842906,-0.001985508655339035,0.0053798562743808094,0.01348469494863236,0.0018524593193781737,-0.0004567381194625308,0.0017644842014059464,0.0012338387268305009,-0.009545113423131319,-0.006050217575470926,-0.004100201900170145,-0.008238424735705775,0.003259813256418628,0.0007545921633414948,0.003927909885567315,0.0016370532232882604,0.00733675152793976,0.0035073364522360986,-0.0054485942981786955,0.013055808334453202,-0.0026347410872804918,-0.0012038300435903877,0.01315477187639738,-0.007454655254476519,0.003957107602871661,0.0018773346265857326,-0.0050956158047967106,0.0019873694630162253,-0.02573896711072066
0.527998,0.0009812397559260245,-0.0030234751172243573,-0.007830639683255817,-0.00010293081901280398,-0.002489589242322591,0.006361134751973613,0.006173911035724851,0.009767600070956315,0.007305888424232587,6.794667537558749e-05,0.00029345326230422765,-0.004915103390483595,-0.00490200833701471,-0.008715071916671271,0.002576827554670597,-0.0016611385369512633,0.004049191004261258,0.014444417942169505,0.0023444675761737834,-0.00029504903981911694,-0.0019780038106205484,0.001990604555791144,-0.0070444179084181895,-0.005217763071388478,-0.0028037701773363107,-0.008823539235352621,0.004377456514207186,-0.003316282103768167,0.0057777842242004935,-0.0003611971677107322,0.012938841895769285,0.0045406512645445665,-0.007016740299069456,0.007685573793198004,-0.0017663002085952838,-0.009229656358057052,0.01416365908372444,-0.006953089872089546,0.013215214878339635,0.005762978609049027,-0.006978825621706045,-0.003582221837857216,-0.015342258187293518
0.528998,0.0009336187242873684,-0.003191641338739875,-0.007934749237242172,-0.0002869278081351845,-0.002441866605730181,0.006304289017207234,0.006271587229975904,0.009931566061964431,0.007122303314310703,-8.644599991688511e-08,0.0012567239360542432,-0.004082605290727869,-0.002963052065873295,-0.008764080576947896,0.004002054383256453,-0.002109270999705586,0.005296544444237276,0.013571196026036582,0.002701734524689035,0.0002588066405944002,-0.0018986846996639898,-0.00029149019758924476,-0.0083364699046167,-0.0039633030668583345,-0.0014282497567060363,-0.009148040615586564,0.0035996687924674123,-0.0022145376106486297,0.005197072703447777,0.001902916436518428,0.011622170375540948,0.0010568146093378112,-0.006842079621105439,0.006939329932026006,-0.0006342421056995544,-0.006670612932327939,0.013939582539739731,-0.011487842212737173,0.0067725493836982755,0.00991043438821456,-0.005790622871969598,0.00454985306273696,0.00231057536830073
0.529998,0.0009680217473870378,-0.0031241472530621458,-0.007958015236490708,-0.0004392291041095186,-0.002364067371183765,0.0062595919392331575,0.006588166855245387,0.009715521694947535,0.006715306452796489,0.0006761914172927322,0.001982722870983134,-0.005389946018185537,-0.0024569866817455415,-0.009641986517525165,0.00329013181081612,-0.0013405484188192794,0.0055687522731122045,0.01292798972959234,0.0029461182979408033,-0.0006181463680251458,0.00046049834532360304,-0.0017764141146097826,-0.008223395854204528,-0.0036045469870733165,-0.0018650962981314376,-0.009015762614460453,0.007561423955215625,-0.0017451986714336477,0.006837017208140028,0.0029073225405617745,0.005077849846333204,0.006235525963242048,-0.002574625439035577,0.005980280870439006,0.0015282441892397391,-0.01089491247805598,-0.0017977226012243352,-0.010023982253122813,0.0055876505778188245,0.01013091395075269,0.0038383333805566246,0.013686165428517427,-0.0013054769403424856
